Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",16,0.0,67.0,67.30000000000001
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",17,0.0,69.5,70.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",18,0.0,71.39999999999999,72.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",19,0.0,72.8,73.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",20,0.0,73.3,74.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",21,0.0,73.8,74.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",22,0.0,74.2,75.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",23,0.0,74.5,75.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",24,0.0,74.7,75.4
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",25,0.0,74.9,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",26,0.0,74.9,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",27,0.0,75.0,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",28,0.0,75.0,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",29,0.0,75.0,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",30,0.0,75.0,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",31,0.0,75.0,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",32,0.0,75.0,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",33,0.0,75.1,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",34,0.0,75.1,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",35,0.0,75.1,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",36,0.0,75.1,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",37,0.0,75.1,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",38,0.0,75.2,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",39,0.0,75.2,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",40,0.0,75.2,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",41,0.0,75.2,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",42,0.0,75.2,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",43,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",44,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",45,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",46,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",47,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",48,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",49,0.0,75.4,76.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:1000",50,0.0,75.4,76.0
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",1,0.0,27.6,27.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",2,0.0,34.5,34.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",3,0.0,40.400000000000006,40.699999999999996
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",4,0.0,44.6,45.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",5,0.0,50.1,51.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",6,0.0,54.7,55.50000000000001
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",7,0.0,57.099999999999994,58.099999999999994
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",8,0.0,59.199999999999996,59.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",9,0.0,60.9,61.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",10,0.0,63.2,64.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",11,0.0,65.0,65.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",12,0.0,66.10000000000001,66.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",13,0.0,67.10000000000001,67.60000000000001
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",14,0.0,67.9,68.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",15,0.0,68.5,68.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",16,0.0,68.89999999999999,69.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",17,0.0,69.6,70.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",18,0.0,71.39999999999999,71.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",19,0.0,72.1,72.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",20,0.0,72.7,73.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",21,0.0,73.2,73.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",22,0.0,73.7,74.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",23,0.0,74.2,74.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",24,0.0,74.6,75.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",25,0.0,75.0,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",26,0.0,75.0,75.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",27,0.0,75.0,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",28,0.0,75.1,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",29,0.0,75.1,75.6
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",30,0.0,75.2,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",31,0.0,75.2,75.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",32,0.0,75.2,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",33,0.0,75.3,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",34,0.0,75.3,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",35,0.0,75.3,75.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",36,0.0,75.3,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",37,0.0,75.4,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",38,0.0,75.4,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",39,0.0,75.4,75.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",40,0.0,75.5,76.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",41,0.0,75.5,76.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",42,0.0,75.5,76.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",43,0.0,75.5,76.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",44,0.0,75.6,76.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",45,0.0,75.6,76.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",46,0.0,75.6,76.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",47,0.0,75.6,76.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",48,0.0,75.7,76.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",49,0.0,75.7,76.2
"Starting LR:0.01, L2Reg:1e-07, Batch Size:10000",50,0.0,75.7,76.2
Description,epoch,train_loss,train_accuracy,test_accuracy
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",1,0.0,10.4,9.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",2,0.0,10.8,10.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",3,0.0,11.5,11.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",4,0.0,12.1,11.899999999999999
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",5,0.0,12.7,12.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",6,0.0,13.4,13.100000000000001
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",7,0.0,14.099999999999998,13.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",8,0.0,14.899999999999999,14.499999999999998
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",9,0.0,15.8,15.4
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",10,0.0,16.8,16.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",11,0.0,17.8,17.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",12,0.0,18.9,18.9
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",13,0.0,20.0,19.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",14,0.0,21.0,20.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",15,0.0,21.8,21.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",16,0.0,22.6,22.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",17,0.0,23.400000000000002,23.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",18,0.0,24.0,23.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",19,0.0,24.7,24.099999999999998
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",20,0.0,25.1,24.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",21,0.0,25.5,25.3
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",22,0.0,25.900000000000002,25.7
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",23,0.0,26.3,26.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",24,0.0,26.5,26.5
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",25,0.0,26.8,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",26,0.0,26.8,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",27,0.0,26.8,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",28,0.0,26.900000000000002,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",29,0.0,26.900000000000002,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",30,0.0,26.900000000000002,26.8
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",31,0.0,26.900000000000002,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",32,0.0,27.0,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",33,0.0,27.0,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",34,0.0,27.0,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",35,0.0,27.0,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",36,0.0,27.0,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",37,0.0,27.1,26.900000000000002
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",38,0.0,27.1,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",39,0.0,27.1,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",40,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",41,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",42,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",43,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",44,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",45,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",46,0.0,27.200000000000003,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",47,0.0,27.3,27.0
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",48,0.0,27.3,27.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",49,0.0,27.3,27.1
"Starting LR:0.01, L2Reg:1e-07, Batch Size:500000",50,0.0,27.3,27.1
